date,avg,min,max,open,close
14.07.2015,1636.55,1626.09,1647.01,1643.00,1647.01
15.07.2015,1635.09,1626.17,1644.01,1638.30,1641.22
16.07.2015,1644.98,1636.99,1652.97,1640.81,1652.59
17.07.2015,1653.185,1646.37,1660.00,1652.52,1650.08
20.07.2015,1635.745,1619.44,1652.05,1650.09,1626.76
21.07.2015,1629.25,1618.58,1639.92,1627.19,1635.69
22.07.2015,1628.05,1620.47,1635.63,1634.89,1635.63
23.07.2015,1624.935,1614.97,1634.90,1634.79,1616.14
24.07.2015,1607.685,1593.07,1622.30,1615.69,1595.61
27.07.2015,1584.855,1570.46,1599.25,1595.50,1584.92
28.07.2015,1594.345,1577.99,1610.70,1584.92,1604.50
29.07.2015,1612.475,1600.31,1624.64,1604.56,1622.32
30.07.2015,1629.375,1620.24,1638.51,1622.69,1636.72
31.07.2015,1649.59,1630.18,1669.00,1636.72,1669.00
03.08.2015,1665.355,1654.45,1676.26,1668.13,1663.74
04.08.2015,1667.87,1659.16,1676.58,1663.31,1674.46
05.08.2015,1680.96,1665.12,1696.80,1674.63,1693.07
06.08.2015,1684.435,1670.57,1698.30,1693.07,1675.71
07.08.2015,1686.07,1676.75,1695.39,1676.75,1690.44
10.08.2015,1688.525,1674.35,1702.70,1690.47,1702.02
11.08.2015,1707.965,1694.61,1721.32,1702.02,1697.87
12.08.2015,1693.445,1683.30,1703.59,1697.90,1697.65
13.08.2015,1701.62,1689.99,1713.25,1697.59,1704.11
14.08.2015,1711.32,1699.32,1723.32,1704.14,1712.47
17.08.2015,1704.74,1694.54,1714.94,1712.48,1707.95
18.08.2015,1696.89,1685.83,1707.95,1707.95,1691.24
19.08.2015,1683.52,1665.62,1701.42,1691.29,1673.86
20.08.2015,1683.18,1668.66,1697.70,1673.96,1695.57
21.08.2015,1679.395,1663.31,1695.48,1695.48,1663.31
24.08.2015,1631.515,1603.72,1659.31,1659.31,1634.14
25.08.2015,1653.365,1634.35,1672.38,1634.35,1658.13
26.08.2015,1654.26,1633.45,1675.07,1658.32,1660.95
27.08.2015,1679.11,1661.00,1697.22,1661.00,1695.22
28.08.2015,1706.75,1690.32,1723.18,1695.23,1719.16
31.08.2015,1720.065,1706.96,1733.17,1718.06,1733.17
01.09.2015,1711.46,1689.24,1733.68,1705.81,1697.99
02.09.2015,1702.03,1687.09,1716.97,1697.98,1690.82
03.09.2015,1703.99,1690.83,1717.15,1690.83,1710.57
04.09.2015,1702.215,1691.69,1712.74,1710.58,1698.16
07.09.2015,1702.1,1695.62,1708.58,1698.16,1701.18
08.09.2015,1717.225,1701.82,1732.63,1722.16,1714.18
09.09.2015,1725.785,1715.73,1735.84,1715.73,1722.43
10.09.2015,1720.28,1710.46,1730.10,1722.05,1718.90
11.09.2015,1720.46,1713.03,1727.89,1718.88,1718.06
14.09.2015,1728.17,1716.12,1740.22,1717.60,1729.75
15.09.2015,1719.975,1708.46,1731.49,1729.91,1716.26
16.09.2015,1725.145,1716.24,1734.05,1716.27,1731.81
17.09.2015,1728.97,1722.44,1735.50,1731.81,1729.20
18.09.2015,1721.385,1703.22,1739.55,1730.15,1710.84
21.09.2015,1708.24,1697.30,1719.18,1710.87,1699.72
22.09.2015,1679.325,1656.18,1702.47,1699.92,1664.25
23.09.2015,1652.605,1638.18,1667.03,1664.27,1640.70
24.09.2015,1626.83,1611.89,1641.77,1640.70,1621.43
25.09.2015,1634.865,1621.43,1648.30,1621.44,1639.64
28.09.2015,1629.145,1614.35,1643.94,1639.64,1616.36
29.09.2015,1621.145,1606.83,1635.46,1616.36,1630.51
30.09.2015,1642.455,1630.53,1654.38,1630.53,1642.97
01.10.2015,1633.21,1616.85,1649.57,1644.52,1626.97
02.10.2015,1617.115,1603.46,1630.77,1627.07,1612.56
05.10.2015,1633.72,1612.71,1654.73,1612.71,1652.47
06.10.2015,1660.075,1649.46,1670.69,1652.49,1670.69
07.10.2015,1667.935,1656.38,1679.49,1670.68,1679.49
08.10.2015,1676.16,1660.37,1691.95,1679.36,1689.32
09.10.2015,1712.685,1690.62,1734.75,1690.66,1728.44
12.10.2015,1719.515,1699.74,1739.29,1728.43,1710.60
13.10.2015,1709.175,1697.54,1720.81,1710.60,1720.81
14.10.2015,1717.895,1704.22,1731.57,1720.80,1723.01
15.10.2015,1734.675,1722.68,1746.67,1722.84,1731.91
16.10.2015,1730.54,1715.01,1746.07,1731.90,1717.00
19.10.2015,1712.445,1702.40,1722.49,1717.09,1716.08
20.10.2015,1712.52,1702.42,1722.62,1716.15,1722.62
21.10.2015,1712.52,1702.14,1722.90,1722.70,1709.94
22.10.2015,1710.735,1702.65,1718.82,1709.93,1712.10
23.10.2015,1722.67,1710.36,1734.98,1713.65,1725.45
26.10.2015,1714.185,1696.77,1731.60,1725.51,1712.13
27.10.2015,1709.085,1692.28,1725.89,1712.23,1725.89
28.10.2015,1717.885,1708.38,1727.39,1725.91,1726.61
29.10.2015,1717.21,1707.12,1727.30,1725.90,1708.60
30.10.2015,1711.145,1699.25,1723.04,1708.51,1711.53
02.11.2015,1719.215,1701.25,1737.18,1710.90,1735.75
03.11.2015,1750.535,1734.22,1766.85,1735.76,1763.60
05.11.2015,1773.215,1762.01,1784.42,1764.94,1766.28
06.11.2015,1762.175,1746.17,1778.18,1766.18,1754.36
09.11.2015,1752.94,1742.36,1763.52,1754.19,1751.44
10.11.2015,1744.475,1734.34,1754.61,1751.45,1746.94
11.11.2015,1744.85,1733.61,1756.09,1747.02,1740.56
12.11.2015,1741.605,1732.50,1750.71,1739.29,1739.96
13.11.2015,1733.77,1723.42,1744.12,1739.84,1728.17
16.11.2015,1738.99,1726.31,1751.67,1728.12,1739.80
17.11.2015,1766.85,1740.82,1792.88,1740.98,1787.23
18.11.2015,1802.74,1785.10,1820.38,1787.11,1810.48
19.11.2015,1823.775,1805.41,1842.14,1811.89,1811.20
20.11.2015,1814.85,1797.93,1831.77,1810.03,1826.72
23.11.2015,1840.255,1811.85,1868.66,1826.87,1868.07
24.11.2015,1836.13,1798.73,1873.53,1868.08,1810.05
25.11.2015,1822.97,1808.88,1837.06,1810.02,1833.53
26.11.2015,1833.485,1816.58,1850.39,1833.97,1828.30
27.11.2015,1809.5,1790.68,1828.32,1828.32,1795.70
30.11.2015,1789.31,1771.05,1807.57,1794.25,1771.05
01.12.2015,1774.17,1763.05,1785.29,1771.05,1772.97
02.12.2015,1776.89,1760.51,1793.27,1773.49,1770.13
03.12.2015,1778.62,1764.86,1792.38,1770.10,1787.23
04.12.2015,1770.255,1741.60,1798.91,1786.55,1755.22
07.12.2015,1751.175,1735.01,1767.34,1756.11,1741.14
08.12.2015,1727.33,1712.87,1741.79,1740.64,1718.77
09.12.2015,1729.955,1719.44,1740.47,1719.84,1733.09
10.12.2015,1735.43,1723.30,1747.56,1732.65,1732.89
11.12.2015,1722.36,1711.81,1732.91,1732.90,1720.31
14.12.2015,1710.19,1698.90,1721.48,1720.37,1708.70
15.12.2015,1729.205,1708.89,1749.52,1708.89,1742.46
16.12.2015,1751.06,1743.03,1759.09,1743.03,1754.71
17.12.2015,1770.46,1754.74,1786.18,1754.74,1780.97
18.12.2015,1749.29,1719.16,1779.42,1779.42,1719.16
21.12.2015,1723.72,1710.32,1737.12,1719.44,1716.91
22.12.2015,1722.04,1715.00,1729.08,1716.92,1723.35
23.12.2015,1733.25,1718.65,1747.85,1718.65,1747.85
24.12.2015,1748.11,1738.72,1757.50,1747.86,1742.71
25.12.2015,1737.115,1728.27,1745.96,1743.77,1734.21
28.12.2015,1729.545,1722.90,1736.19,1734.21,1731.20
29.12.2015,1745.215,1727.05,1763.38,1728.23,1763.38
30.12.2015,1761.08,1751.37,1770.79,1763.71,1761.36
04.01.2016,1747.09,1731.40,1762.78,1761.42,1734.56
05.01.2016,1742.98,1731.63,1754.33,1734.55,1754.13
06.01.2016,1748.8,1738.84,1758.76,1753.75,1748.57
11.01.2016,1714.82,1681.58,1748.06,1748.04,1682.54
12.01.2016,1682.69,1660.15,1705.23,1682.72,1690.30
13.01.2016,1695.69,1682.30,1709.08,1692.48,1684.78
14.01.2016,1672.215,1658.80,1685.63,1684.77,1680.77
15.01.2016,1642.235,1597.62,1686.85,1680.81,1608.36
18.01.2016,1607.3,1583.02,1631.58,1607.88,1622.43
19.01.2016,1648.77,1622.53,1675.01,1622.53,1645.56
20.01.2016,1621.63,1601.64,1641.62,1641.62,1630.39
21.01.2016,1657.125,1630.17,1684.08,1630.57,1677.19
22.01.2016,1706.565,1682.89,1730.24,1683.75,1717.98
25.01.2016,1713.655,1700.35,1726.96,1718.25,1716.56
26.01.2016,1707.375,1695.66,1719.09,1716.86,1705.01
27.01.2016,1726.335,1705.10,1747.57,1705.10,1747.57
28.01.2016,1755.865,1739.80,1771.93,1747.63,1771.93
29.01.2016,1773.445,1758.60,1788.29,1772.01,1784.92
01.02.2016,1772.65,1760.22,1785.08,1785.01,1773.21
02.02.2016,1767.81,1749.87,1785.75,1771.37,1758.26
03.02.2016,1755.505,1744.73,1766.28,1757.90,1746.35
04.02.2016,1768.845,1745.21,1792.48,1745.21,1787.93
05.02.2016,1784.37,1772.26,1796.48,1786.70,1780.59
08.02.2016,1760.79,1737.02,1784.56,1780.26,1744.27
09.02.2016,1733.975,1715.00,1752.95,1744.17,1723.36
10.02.2016,1725.465,1710.21,1740.72,1722.50,1730.83
11.02.2016,1708.74,1688.06,1729.42,1729.42,1711.58
12.02.2016,1722.635,1711.60,1733.67,1711.60,1726.04
15.02.2016,1736.255,1726.08,1746.43,1726.08,1738.54
16.02.2016,1748.54,1738.89,1758.19,1738.89,1753.86
17.02.2016,1763.485,1750.04,1776.93,1753.86,1770.31
18.02.2016,1788.925,1770.30,1807.55,1770.30,1807.21
19.02.2016,1792.39,1778.96,1805.82,1805.82,1793.37
22.02.2016,1807.73,1790.46,1825.00,1790.46,1822.38
24.02.2016,1798.74,1784.54,1812.94,1811.08,1797.27
25.02.2016,1798.445,1777.70,1819.19,1802.37,1803.89
26.02.2016,1821.68,1811.66,1831.70,1815.99,1816.73
29.02.2016,1820.035,1798.51,1841.56,1811.53,1840.17
01.03.2016,1845.145,1838.41,1851.88,1841.43,1844.17
02.03.2016,1841.245,1826.41,1856.08,1853.32,1832.84
03.03.2016,1850.01,1836.07,1863.95,1836.07,1858.69
04.03.2016,1866.05,1853.81,1878.29,1863.15,1878.29
07.03.2016,1896.475,1883.38,1909.57,1883.38,1909.57
09.03.2016,1891.25,1875.51,1906.99,1899.19,1883.00
10.03.2016,1885.84,1875.62,1896.06,1885.97,1884.63
11.03.2016,1878.495,1868.22,1888.77,1886.85,1876.54
14.03.2016,1868.8,1857.19,1880.41,1877.23,1865.31
15.03.2016,1865.245,1851.49,1879.00,1871.79,1855.06
16.03.2016,1862.06,1852.92,1871.20,1858.01,1871.20
17.03.2016,1887.255,1874.39,1900.12,1876.61,1890.79
18.03.2016,1904.325,1885.15,1923.50,1892.81,1914.02
21.03.2016,1896.55,1886.76,1906.34,1905.96,1904.50
22.03.2016,1902.43,1888.59,1916.27,1905.76,1903.47
23.03.2016,1887.85,1869.32,1906.38,1900.09,1879.89
24.03.2016,1866.27,1857.27,1875.27,1872.88,1866.67
25.03.2016,1872.58,1865.37,1879.79,1869.60,1866.23
28.03.2016,1862.1,1844.73,1879.47,1871.93,1849.31
29.03.2016,1838.46,1825.99,1850.93,1849.11,1845.20
30.03.2016,1862.05,1847.78,1876.32,1853.35,1868.10
31.03.2016,1863.95,1851.35,1876.55,1865.10,1871.15
01.04.2016,1847.55,1833.61,1861.49,1860.53,1856.77
05.04.2016,1854.505,1847.62,1861.39,1859.51,1857.09
06.04.2016,1859.395,1850.83,1867.96,1863.30,1860.17
07.04.2016,1860.35,1848.19,1872.51,1865.97,1858.85
08.04.2016,1868.54,1857.44,1879.64,1860.93,1877.27
11.04.2016,1890.0,1872.50,1907.50,1875.74,1906.90
12.04.2016,1899.805,1889.02,1910.59,1907.56,1899.26
13.04.2016,1923.895,1903.47,1944.32,1903.47,1932.80
14.04.2016,1925.74,1902.64,1948.84,1929.87,1915.85
15.04.2016,1908.82,1899.29,1918.35,1914.19,1907.78
18.04.2016,1881.985,1867.61,1896.36,1888.97,1892.64
19.04.2016,1911.595,1892.96,1930.23,1895.28,1930.14
20.04.2016,1942.005,1922.41,1961.60,1923.94,1960.18
21.04.2016,1954.175,1931.66,1976.69,1971.75,1950.08
22.04.2016,1951.99,1936.72,1967.26,1952.33,1967.26
25.04.2016,1954.45,1944.94,1963.96,1962.67,1955.47
26.04.2016,1943.81,1931.08,1956.54,1953.86,1946.55
27.04.2016,1938.255,1921.58,1954.93,1951.51,1934.77
28.04.2016,1947.58,1925.27,1969.89,1936.05,1969.89
29.04.2016,1957.835,1941.25,1974.42,1970.46,1953.05
04.05.2016,1929.515,1901.85,1957.18,1932.92,1925.58
05.05.2016,1913.47,1902.66,1924.28,1924.28,1906.48
06.05.2016,1898.15,1889.96,1906.34,1905.15,1901.56
10.05.2016,1892.235,1874.50,1909.97,1896.02,1885.34
11.05.2016,1901.005,1885.67,1916.34,1890.09,1909.05
12.05.2016,1911.295,1900.08,1922.51,1912.43,1901.90
13.05.2016,1894.3,1881.41,1907.19,1901.51,1907.19
16.05.2016,1924.2,1909.18,1939.22,1912.16,1915.33
17.05.2016,1895.94,1876.69,1915.19,1913.25,1909.00
18.05.2016,1910.165,1899.12,1921.21,1907.15,1917.24
19.05.2016,1902.61,1891.52,1913.70,1907.71,1891.52
20.05.2016,1892.87,1882.16,1903.58,1901.27,1891.33
23.05.2016,1875.375,1861.64,1889.11,1889.11,1868.43
24.05.2016,1878.09,1868.70,1887.48,1868.70,1884.12
25.05.2016,1900.06,1889.42,1910.70,1889.42,1898.75
26.05.2016,1913.705,1895.63,1931.78,1905.81,1914.31
27.05.2016,1920.455,1910.11,1930.80,1913.18,1927.58
30.05.2016,1928.45,1918.76,1938.14,1931.07,1935.54
31.05.2016,1919.425,1899.01,1939.84,1937.13,1899.01
01.06.2016,1897.87,1888.88,1906.86,1899.14,1893.18
02.06.2016,1887.74,1876.58,1898.90,1895.27,1890.78
03.06.2016,1895.815,1877.89,1913.74,1896.95,1886.84
06.06.2016,1906.98,1893.05,1920.91,1893.05,1915.54
07.06.2016,1934.525,1914.56,1954.49,1917.96,1951.26
08.06.2016,1949.185,1937.62,1960.75,1953.75,1951.55
09.06.2016,1940.07,1927.72,1952.42,1951.80,1934.92
10.06.2016,1916.935,1903.61,1930.26,1926.91,1903.61
14.06.2016,1889.405,1875.27,1903.54,1898.21,1885.92
15.06.2016,1889.43,1880.55,1898.31,1883.94,1889.75
16.06.2016,1869.135,1853.36,1884.91,1884.22,1869.78
17.06.2016,1884.08,1871.88,1896.28,1875.96,1877.07
20.06.2016,1897.86,1889.26,1906.46,1889.26,1902.70
21.06.2016,1897.445,1884.64,1910.25,1902.44,1904.02
22.06.2016,1902.56,1892.16,1912.96,1908.06,1896.70
23.06.2016,1901.225,1883.18,1919.27,1894.16,1919.27
24.06.2016,1865.925,1846.91,1884.94,1865.48,1884.41
27.06.2016,1864.74,1841.73,1887.75,1883.76,1841.73
28.06.2016,1854.165,1844.80,1863.53,1850.75,1857.23
29.06.2016,1875.2,1862.25,1888.15,1862.25,1888.15
30.06.2016,1888.345,1879.33,1897.36,1886.47,1891.09
01.07.2016,1890.52,1880.63,1900.41,1891.03,1896.62
04.07.2016,1904.94,1896.40,1913.48,1899.35,1907.48
05.07.2016,1895.555,1887.05,1904.06,1904.03,1895.64
06.07.2016,1884.09,1871.47,1896.71,1892.26,1879.42
07.07.2016,1890.02,1878.47,1901.57,1887.12,1882.41
08.07.2016,1878.685,1860.55,1896.82,1873.49,1894.35
11.07.2016,1900.705,1887.10,1914.31,1891.05,1913.12
12.07.2016,1927.3,1911.91,1942.69,1913.84,1938.36
13.07.2016,1937.13,1928.50,1945.76,1937.35,1935.88
14.07.2016,1933.3,1921.75,1944.85,1938.54,1942.46
15.07.2016,1936.1,1928.57,1943.63,1931.66,1940.85
18.07.2016,1934.36,1920.18,1948.54,1937.77,1936.07
19.07.2016,1916.105,1903.10,1929.11,1921.12,1915.89
20.07.2016,1908.615,1896.00,1921.23,1915.49,1915.09
21.07.2016,1921.33,1911.87,1930.79,1920.01,1927.70
22.07.2016,1928.305,1922.85,1933.76,1923.80,1926.90
25.07.2016,1932.6,1922.22,1942.98,1929.93,1931.78
26.07.2016,1929.11,1917.96,1940.26,1932.54,1938.52
27.07.2016,1934.735,1928.32,1941.15,1938.64,1938.65
28.07.2016,1946.245,1932.63,1959.86,1938.01,1954.45
29.07.2016,1947.175,1939.28,1955.07,1952.82,1944.62
01.08.2016,1952.925,1941.58,1964.27,1950.49,1947.36
02.08.2016,1927.77,1908.89,1946.65,1946.31,1912.69
03.08.2016,1912.8,1902.74,1922.86,1913.14,1919.15
04.08.2016,1935.055,1924.97,1945.14,1924.97,1944.94
05.08.2016,1941.68,1931.01,1952.35,1946.66,1944.31
08.08.2016,1952.105,1947.22,1956.99,1948.51,1956.99
09.08.2016,1956.735,1948.89,1964.58,1954.05,1956.42
10.08.2016,1950.31,1940.63,1959.99,1956.33,1942.67
11.08.2016,1942.725,1933.27,1952.18,1941.32,1952.18
12.08.2016,1960.37,1952.56,1968.18,1955.16,1967.18
15.08.2016,1973.97,1964.84,1983.10,1969.96,1977.28
16.08.2016,1980.85,1967.37,1994.33,1977.76,1975.80
17.08.2016,1966.23,1959.44,1973.02,1971.49,1969.19
18.08.2016,1969.03,1961.35,1976.71,1971.26,1970.07
19.08.2016,1967.06,1959.72,1974.40,1972.89,1959.72
22.08.2016,1963.72,1948.35,1979.09,1956.46,1979.09
23.08.2016,1982.99,1973.43,1992.55,1976.07,1989.51
24.08.2016,1982.16,1974.89,1989.43,1988.08,1983.59
25.08.2016,1978.44,1969.53,1987.35,1983.22,1985.56
26.08.2016,1986.985,1976.87,1997.10,1984.68,1993.35
29.08.2016,1978.625,1970.53,1986.72,1985.99,1986.72
30.08.2016,1991.49,1983.84,1999.14,1989.03,1985.69
31.08.2016,1977.72,1966.88,1988.56,1985.84,1971.59
01.09.2016,1975.87,1969.48,1982.26,1976.26,1976.91
02.09.2016,1991.435,1976.62,2006.25,1978.16,2003.77
05.09.2016,2012.535,2005.42,2019.65,2008.69,2017.38
06.09.2016,2028.96,2017.50,2040.42,2020.77,2039.53
07.09.2016,2051.075,2042.12,2060.03,2042.21,2053.75
08.09.2016,2052.07,2041.01,2063.13,2058.73,2050.77
09.09.2016,2036.645,2028.25,2045.04,2044.93,2028.25
12.09.2016,2013.005,2004.43,2021.58,2017.08,2019.90
13.09.2016,2013.955,2001.34,2026.57,2020.60,2004.50
14.09.2016,2003.085,1995.70,2010.47,2003.74,2004.48
15.09.2016,1993.8,1982.95,2004.65,2003.20,1996.58
16.09.2016,1985.84,1967.31,2004.37,1998.14,1981.96
19.09.2016,1987.44,1981.39,1993.49,1984.46,1986.97
20.09.2016,1980.63,1969.41,1991.85,1984.97,1991.78
21.09.2016,1996.37,1988.64,2004.10,1995.13,1997.67
22.09.2016,2013.185,2001.07,2025.30,2007.12,2025.30
23.09.2016,2008.71,1995.14,2022.28,2022.28,2011.83
26.09.2016,2000.29,1993.33,2007.25,2003.48,1997.94
27.09.2016,1987.725,1975.52,1999.93,1999.93,1975.52
28.09.2016,1984.885,1975.84,1993.93,1977.35,1980.68
29.09.2016,2000.735,1994.88,2006.59,1996.99,1996.12
30.09.2016,1982.33,1975.23,1989.43,1989.43,1978.00
03.10.2016,1984.645,1975.74,1993.55,1981.02,1986.80
04.10.2016,1982.64,1975.96,1989.32,1987.61,1985.02
05.10.2016,1973.595,1962.14,1985.05,1985.05,1975.85
06.10.2016,1975.815,1967.75,1983.88,1975.26,1983.88
07.10.2016,1984.27,1974.89,1993.65,1985.04,1980.02
10.10.2016,1989.98,1977.43,2002.53,1981.11,2001.10
11.10.2016,2001.295,1995.93,2006.66,2000.46,2001.42
12.10.2016,1995.935,1986.70,2005.17,1999.60,1993.35
13.10.2016,1980.625,1970.86,1990.39,1990.39,1976.37
14.10.2016,1970.655,1962.35,1978.96,1976.34,1966.39
17.10.2016,1960.32,1954.81,1965.83,1964.66,1956.95
18.10.2016,1966.145,1958.28,1974.01,1958.28,1969.11
19.10.2016,1967.315,1961.39,1973.24,1971.90,1967.50
20.10.2016,1962.36,1956.61,1968.11,1967.52,1957.09
21.10.2016,1953.67,1946.78,1960.56,1957.63,1957.70
24.10.2016,1964.005,1957.65,1970.36,1960.97,1962.79
25.10.2016,1974.655,1962.24,1987.07,1965.63,1977.19
26.10.2016,1973.645,1967.87,1979.42,1975.36,1974.81
27.10.2016,1979.9,1973.27,1986.53,1975.16,1979.80
28.10.2016,1978.995,1975.48,1982.51,1979.87,1981.76
31.10.2016,1984.385,1976.29,1992.48,1984.24,1989.64
01.11.2016,1997.42,1991.70,2003.14,1991.70,1996.87
02.11.2016,1978.285,1966.35,1990.22,1989.37,1968.77
03.11.2016,1964.545,1957.53,1971.56,1970.97,1962.71
07.11.2016,1961.65,1952.69,1970.61,1964.59,1952.69
08.11.2016,1966.43,1959.79,1973.07,1959.79,1967.93
09.11.2016,1975.735,1939.66,2011.81,1941.89,2011.58
10.11.2016,2046.7,2016.96,2076.44,2017.69,2044.03
11.11.2016,2043.17,2031.92,2054.42,2045.22,2031.92
14.11.2016,2032.125,2017.22,2047.03,2034.97,2021.99
15.11.2016,2020.69,2009.34,2032.04,2025.01,2017.06
16.11.2016,2035.95,2022.89,2049.01,2024.71,2028.92
17.11.2016,2037.475,2029.30,2045.65,2029.85,2042.76
18.11.2016,2042.24,2036.29,2048.19,2042.23,2038.29
21.11.2016,2051.935,2044.20,2059.67,2044.20,2058.77
22.11.2016,2066.295,2057.70,2074.89,2062.98,2066.18
23.11.2016,2077.18,2068.61,2085.75,2069.18,2085.75
24.11.2016,2097.26,2086.56,2107.96,2086.56,2102.97
25.11.2016,2097.5,2088.40,2106.60,2101.47,2098.15
28.11.2016,2095.35,2086.36,2104.34,2098.33,2094.65
29.11.2016,2090.355,2082.71,2098.00,2092.13,2086.84
30.11.2016,2101.11,2085.84,2116.38,2087.81,2104.91
01.12.2016,2119.695,2110.69,2128.70,2110.69,2121.87
02.12.2016,2126.365,2114.91,2137.82,2121.12,2128.99
05.12.2016,2145.16,2126.93,2163.39,2126.93,2158.33
06.12.2016,2164.505,2151.07,2177.94,2159.25,2152.35
07.12.2016,2156.875,2148.54,2165.21,2154.02,2160.51
08.12.2016,2187.475,2167.93,2207.02,2168.40,2207.02
09.12.2016,2208.75,2197.49,2220.01,2211.29,2208.53
12.12.2016,2226.115,2210.06,2242.17,2219.13,2226.89
13.12.2016,2231.36,2215.70,2247.02,2225.74,2247.02
14.12.2016,2236.605,2215.11,2258.10,2248.22,2229.05
15.12.2016,2221.245,2202.35,2240.14,2217.16,2237.23
16.12.2016,2240.265,2229.30,2251.23,2239.08,2231.41
19.12.2016,2225.405,2215.69,2235.12,2233.99,2215.69
20.12.2016,2220.615,2207.39,2233.84,2215.31,2226.36
21.12.2016,2224.165,2210.73,2237.60,2227.31,2212.33
22.12.2016,2188.085,2172.37,2203.80,2203.80,2174.64
23.12.2016,2174.25,2159.51,2188.99,2173.62,2173.18
26.12.2016,2179.14,2172.26,2186.02,2172.86,2177.86
27.12.2016,2182.355,2173.80,2190.91,2173.80,2189.43
28.12.2016,2192.095,2182.98,2201.21,2191.17,2182.98
29.12.2016,2189.96,2169.43,2210.49,2182.30,2206.33
30.12.2016,2219.38,2206.04,2232.72,2206.04,2232.72
03.01.2017,2262.755,2231.52,2293.99,2231.52,2285.43
04.01.2017,2268.18,2251.75,2284.61,2284.61,2263.90
05.01.2017,2242.195,2213.45,2270.94,2265.72,2220.35
06.01.2017,2212.925,2195.44,2230.41,2221.36,2213.93
09.01.2017,2214.74,2201.60,2227.88,2217.74,2211.25
10.01.2017,2221.875,2205.87,2237.88,2209.53,2237.49
11.01.2017,2225.515,2211.16,2239.87,2233.62,2218.61
12.01.2017,2217.05,2205.55,2228.55,2224.02,2212.00
13.01.2017,2195.43,2173.39,2217.47,2214.24,2195.19
16.01.2017,2191.585,2180.78,2202.39,2195.67,2189.07
17.01.2017,2181.62,2167.88,2195.36,2189.95,2178.73
18.01.2017,2177.66,2165.32,2190.00,2180.64,2170.09
19.01.2017,2164.825,2151.43,2178.22,2171.45,2162.25
20.01.2017,2156.535,2147.19,2165.88,2162.71,2159.96
23.01.2017,2148.24,2136.35,2160.13,2160.13,2146.09
24.01.2017,2161.05,2147.51,2174.59,2147.51,2174.59
25.01.2017,2171.235,2163.55,2178.92,2175.40,2176.00
26.01.2017,2205.055,2179.34,2230.77,2179.34,2229.20
27.01.2017,2242.86,2219.67,2266.05,2226.87,2266.05
30.01.2017,2247.515,2231.40,2263.63,2263.63,2234.14
31.01.2017,2228.18,2215.79,2240.57,2233.66,2217.39
01.02.2017,2222.84,2214.00,2231.68,2219.19,2231.68
02.02.2017,2223.47,2210.14,2236.80,2231.66,2217.56
03.02.2017,2220.635,2213.22,2228.05,2219.49,2226.61
06.02.2017,2216.53,2202.20,2230.86,2228.85,2210.51
07.02.2017,2209.995,2201.22,2218.77,2210.87,2218.77
08.02.2017,2198.79,2180.21,2217.37,2215.34,2189.61
09.02.2017,2178.25,2160.42,2196.08,2192.24,2173.98
10.02.2017,2169.495,2156.81,2182.18,2176.79,2162.19
13.02.2017,2162.625,2150.52,2174.73,2165.12,2161.49
14.02.2017,2148.57,2135.01,2162.13,2162.13,2141.50
15.02.2017,2133.145,2109.93,2156.36,2140.20,2137.08
16.02.2017,2137.76,2127.04,2148.48,2138.70,2148.48
17.02.2017,2137.145,2125.45,2148.84,2148.58,2128.21
20.02.2017,2124.915,2113.03,2136.80,2132.47,2119.09
21.02.2017,2123.76,2111.55,2135.97,2118.85,2127.72
22.02.2017,2112.825,2094.85,2130.80,2128.98,2106.30
24.02.2017,2094.155,2081.35,2106.96,2106.96,2093.09
01.03.2017,2047.08,2030.49,2063.67,2034.28,2059.87
02.03.2017,2060.48,2044.25,2076.71,2062.61,2049.00
03.03.2017,2044.58,2032.27,2056.89,2046.61,2056.89
06.03.2017,2058.485,2045.28,2071.69,2056.63,2047.42
07.03.2017,2028.99,2009.00,2048.98,2047.59,2024.84
09.03.2017,1995.885,1971.73,2020.04,2010.85,1974.24
10.03.2017,1977.145,1965.23,1989.06,1977.75,1973.96
13.03.2017,1985.16,1968.61,2001.71,1972.66,2000.14
14.03.2017,2004.485,1990.55,2018.42,2001.40,2001.25
15.03.2017,2003.755,1989.12,2018.39,2003.09,1992.59
16.03.2017,2009.645,1998.24,2021.05,2001.82,2014.37
17.03.2017,2029.835,2013.82,2045.85,2015.59,2036.96
20.03.2017,2038.175,2024.85,2051.50,2038.99,2042.72
21.03.2017,2053.975,2040.55,2067.40,2045.19,2048.07
22.03.2017,2046.04,2030.55,2061.53,2042.65,2061.53
23.03.2017,2056.545,2040.18,2072.91,2065.37,2051.04
24.03.2017,2044.6,2036.30,2052.90,2047.78,2039.77
27.03.2017,2016.01,1997.92,2034.10,2034.10,2013.16
28.03.2017,2021.73,2010.92,2032.54,2016.95,2032.54
29.03.2017,2025.355,2013.13,2037.58,2032.49,2023.71
30.03.2017,2019.505,2012.07,2026.94,2025.00,2021.88
31.03.2017,2007.595,1992.95,2022.24,2021.16,1995.90
03.04.2017,2003.425,1992.67,2014.18,1998.55,2008.61
04.04.2017,2016.81,2005.61,2028.01,2007.90,2025.69
05.04.2017,2042.575,2028.12,2057.03,2028.71,2056.32
06.04.2017,2050.765,2043.42,2058.11,2052.05,2054.69
07.04.2017,2029.775,2010.92,2048.63,2046.78,2020.23
11.04.2017,1980.03,1965.80,1994.26,1969.12,1977.95
